year,doy,hoursmin,fire_name,mtbs_fire_name,cause,size,class,latitude,longitude
2013,161,1600.0,13-12,"",Miscellaneous,0.1,A,38.611933,-122.72205
2013,159,1200.0,"PETALUMA HILL RD  SANTA_R","","Equipment Use",0.23,A,38.3769,-122.6769
2013,106,1300.0,"","",Miscellaneous,0.05,A,38.387015,-122.714611
2013,163,1500.0,UVAS,"",Miscellaneous,0.02,A,37.06715,-121.689983
2013,130,2300.0,"","",Missing/Undefined,0.01,A,38.037493,-122.259994
2013,120,2200.0,"","",Missing/Undefined,0.1,A,37.961842,-122.501831
2013,101,1300.0,MONTEREY,"",Missing/Undefined,0.1,A,37.084933,-121.610333
2013,158,2300.0,"","",Missing/Undefined,0.5,B,38.481408,-122.762536
2013,159,1200.0,"","",Missing/Undefined,0.1,A,38.511067,-122.797169
2013,161,200.0,13-3,"",Miscellaneous,0.1,A,38.650867,-122.726767
2013,120,1600.0,"","",Missing/Undefined,0.1,A,37.728882,-121.429444
2013,168,0.0,ANZAR,"",Miscellaneous,0.12,A,36.882867,-121.581
2013,156,1700.0,"MONTICELLO RD / HWY 128","","Equipment Use",0.08,A,38.445517,-122.196517
2013,33,900.0,"","","Debris Burning",1.0,B,37.003833,-122.0556
2013,72,1700.0,"","",Missing/Undefined,1.5,B,38.1695,-122.2002
2013,76,1300.0,"","","Debris Burning",0.5,B,37.051167,-121.753067
2013,41,1800.0,"","",Missing/Undefined,0.01,A,38.319386,-122.305518
2013,40,2300.0,"","",Missing/Undefined,0.01,A,37.085444,-122.26941
2013,44,1600.0,"","",Powerline,1.0,B,37.239867,-122.3677
2013,88,2300.0,"","","Debris Burning",0.01,A,38.432431,-122.72596
2013,113,1500.0,HAWK,"",Arson,1.0,B,36.77835,-121.653767
2013,123,900.0,"","","Equipment Use",0.1,A,38.411081,-122.7374
2013,160,1300.0,"PARADISE VALLEY LN  W_MOR","",Miscellaneous,0.02,A,37.102283,-121.68075
2013,165,1500.0,"","",Missing/Undefined,2.0,B,38.691192,-121.456666
2013,119,1100.0,OAK,"","Debris Burning",23.0,C,38.334583,-122.036983
2013,122,500.0,"","",Smoking,0.01,A,37.968434,-122.51944
2013,110,1500.0,"MAHER 2","","Debris Burning",1.0,B,36.847333,-121.686083
2013,155,1800.0,"","",Miscellaneous,0.01,A,37.572121,-122.312758
2013,116,1600.0,HENRY,"","Equipment Use",1.0,B,38.274267,-122.35175
2013,135,1700.0,CHERRY,"",Missing/Undefined,18.0,C,38.34305,-122.01355
2013,163,1500.0,COUNTY,"",Missing/Undefined,0.3,B,38.419217,-122.629467
2013,172,1000.0,ALHAMBRA,"",Missing/Undefined,0.1,A,37.999833,-122.146667
2013,55,1800.0,"","",Missing/Undefined,0.01,A,38.338388,-121.976744
2013,69,2000.0,"","","Debris Burning",0.2,A,37.146683,-122.006833
2013,80,1400.0,"","","Debris Burning",1.0,B,38.5291,-122.01155
2013,74,1900.0,"","",Missing/Undefined,1.0,B,38.312128,-121.594208
2013,16,1500.0,"","",Arson,0.01,A,38.353524,-121.986313
2013,40,1400.0,"","",Smoking,0.01,A,36.981491,-122.004884
2013,86,1500.0,"","",Missing/Undefined,0.01,A,38.588814,-121.512703
2013,66,1500.0,"","",Missing/Undefined,0.01,A,37.45413,-121.921786
2013,152,1800.0,"GEYER RD  SCOTTS_VALLEY","",Miscellaneous,0.1,A,37.0575,-122.036383
2013,171,1500.0,GULCH,"",Miscellaneous,23.5,C,38.214317,-122.54705
2013,161,800.0,13-9,"",Miscellaneous,0.1,A,38.6546,-122.762067
2013,180,2300.0,"","","Equipment Use",0.01,A,37.825739,-122.018104
2013,122,1300.0,"","","Equipment Use",0.1,A,37.938478,-122.517075
2013,172,800.0,NICHOLS,"",Miscellaneous,0.1,A,38.02795,-121.992967
2013,199,1600.0,TESLA,"","Equipment Use",32.0,C,37.669667,-121.6951
2013,243,1500.0,DUTCHER,"",Missing/Undefined,21.3,C,38.741617,-121.985283
2013,197,300.0,HECKER,"",Miscellaneous,17.0,C,36.922533,-121.63055
2013,196,1400.0,"EL SOLYO","",Missing/Undefined,0.5,B,37.0774,-122.085
2013,191,0.0,MONTICELLO,"",Missing/Undefined,5.0,B,38.51435,-122.074883
2013,184,600.0,PARADISE,"",Miscellaneous,0.23,A,37.015317,-122.052333
2013,244,1000.0,"PINE #5","",Arson,0.2,A,38.764833,-122.785
2013,260,1700.0,"LAKEVILLE HWY / STAGE G 2","",Miscellaneous,11.6,C,38.2175,-122.5443
2013,182,2100.0,LOMAS,"",Miscellaneous,0.77,B,37.879817,-122.221983
2013,183,400.0,FLYNN,"",Miscellaneous,1.0,B,37.7216,-121.683617
2013,189,900.0,"NEW AV  SAN_MARTIN_SCC","",Miscellaneous,1.0,B,37.048333,-121.545567
2013,191,1700.0,HEINZ,"",Miscellaneous,13.0,C,38.4394,-121.979217
2013,219,300.0,BAILEY,"",Miscellaneous,1.0,B,37.22585,-121.74195
2013,242,2300.0,"GRAHAM HILL RD  FELTON","",Arson,0.1,A,37.042333,-122.0497
2013,229,1300.0,"MINNESOTA AV  COTATI","",Miscellaneous,0.3,B,38.302383,-122.68535
2013,244,2000.0,LOCUST,"",Missing/Undefined,4.0,B,38.751583,-121.457133
2013,236,1500.0,CLOVERDALE,"",Miscellaneous,4.0,B,37.2353,-122.364433
2013,248,1500.0,KELLY,"",Miscellaneous,1.0,B,38.230367,-122.258317
2013,210,800.0,DRYDEN,"",Miscellaneous,0.05,A,37.0433,-121.52385
2013,251,200.0,SHERRY,"",Miscellaneous,0.05,A,36.8251,-121.6774
2013,259,1400.0,WARRINGTON,"",Smoking,1.5,B,38.375867,-122.672933
2013,206,1400.0,SPRING,"","Equipment Use",2.5,B,38.244067,-122.765133
2013,260,1500.0,LAKEVILLE,"",Miscellaneous,3.8,B,38.220517,-122.542383
2013,222,900.0,CAMP,"",Arson,0.25,A,37.029933,-122.040233
2013,239,1000.0,"W BEACH RD / PANABAKER LN","",Arson,0.2,A,36.894433,-121.80035
2013,245,2300.0,FIRST,"",Miscellaneous,0.2,A,38.295133,-122.252833
2013,184,1900.0,STEELE,"",Miscellaneous,0.16,A,38.5017,-122.198367
2013,194,1300.0,LAKE,"",Missing/Undefined,10.0,C,38.704367,-123.031733
2013,248,2000.0,CAMINO,"",Miscellaneous,10.0,C,37.857333,-121.6575
2013,242,1800.0,MOUNTAIN,"",Miscellaneous,1.0,B,38.65025,-122.598
2013,222,1900.0,GRANT,"",Miscellaneous,1.0,B,37.734967,-121.609567
2013,247,1300.0,CURRY,"","Equipment Use",0.25,A,37.873767,-121.872983
2013,206,1400.0,GREEN,"",Miscellaneous,0.25,A,37.048467,-122.00765
2013,206,1800.0,CULL,"",Miscellaneous,0.25,A,37.7566,-122.05115
2013,248,1500.0,WILSHIRE,"","Equipment Use",0.14,A,38.51335,-122.711267
2013,211,2200.0,BEAR,"",Miscellaneous,0.4,B,37.16785,-122.03935
2013,185,2200.0,"HECKER PASS RD  PAJARO_VA","",Miscellaneous,0.4,B,36.9429,-121.740433
2013,185,2200.0,CALAVERAS,"",Children,0.3,B,37.447767,-121.864333
2013,220,1600.0,GREEN,"","Equipment Use",3.5,B,38.447467,-122.925617
2013,238,1500.0,WHITEHALL,"","Debris Burning",0.57,B,38.467667,-122.4403
2013,260,1500.0,DORAN,"",Miscellaneous,1.0,B,38.313583,-123.046583
2013,192,1800.0,"EDEN NUMBER 2","",Arson,1.0,B,37.0201,-122.0611
2013,182,2300.0,"ALLENDALE RD / TIMM RD","",Children,7.0,B,38.45315,-121.9682
2013,270,1700.0,EAGLE,"",Missing/Undefined,1.0,B,38.217067,-122.253133
2013,185,2100.0,ROOP,"",Missing/Undefined,1.0,B,37.041633,-121.542217
2013,229,300.0,FLYNN,"",Missing/Undefined,0.25,A,37.722317,-121.696433
2013,262,1600.0,DIAS,"","Equipment Use",0.1,A,36.9641,-121.736517
2013,188,900.0,CASTLE,"",Missing/Undefined,0.25,A,37.883233,-121.99085
2013,196,1700.0,PATTERSON,"",Missing/Undefined,0.25,A,37.72115,-121.537533
2013,188,2100.0,"GAUNTLETT RD / MARCH AV","",Missing/Undefined,0.1,A,38.63105,-122.860283
2013,222,1900.0,STEELE,"",Miscellaneous,0.1,A,38.496883,-122.194867
2013,272,1900.0,SPEEDLING,"",Miscellaneous,0.1,A,36.944983,-121.7136
2013,244,1400.0,"PINE #3 2","",Arson,0.1,A,38.764167,-122.785
2013,188,1400.0,"RED BARN AROMAS_MOCO","",Smoking,1.0,B,36.852467,-121.631117
2013,197,1200.0,PATTERSON,"","Equipment Use",5.0,B,37.675833,-121.5685
2013,192,400.0,BRUNS,"",Miscellaneous,20.0,C,37.7725,-121.618833
2013,201,1000.0,PASS,"",Miscellaneous,1.0,B,37.738467,-121.670183
2013,214,1600.0,"ESTATES DR  COYOTE_RES","","Equipment Use",1.0,B,37.055417,-121.535267
2013,244,1000.0,"PINE #2","",Arson,1.0,B,38.764,-122.785167
2013,227,1700.0,COTATI,"","Equipment Use",2.0,B,38.3461,-122.7535
2013,243,1000.0,FELTER,"","Equipment Use",2.0,B,37.415667,-121.781
2013,219,1600.0,HENRY,"",Arson,0.25,A,37.027567,-122.059567
2013,255,2300.0,"DE UN AMOR SKILLED NURSIN","",Miscellaneous,0.25,A,37.00785,-121.809733
2013,241,1300.0,"BUNKER HILL DR / POLHEMUS","",Miscellaneous,0.25,A,37.521283,-122.339467
2013,210,2400.0,ALTAMONT,"",Arson,0.12,A,37.719333,-121.696183
2013,260,300.0,"SAN ANDREAS RD /W BEACH R","",Missing/Undefined,0.12,A,36.891333,-121.805567
2013,217,1400.0,"HWY 116  S COTATI","",Smoking,0.12,A,38.323933,-122.729917
2013,227,2300.0,POLLOCK,"","Debris Burning",0.12,A,36.782283,-121.66315
2013,265,1600.0,VALLEY,"","Equipment Use",0.12,A,38.310167,-122.848783
2013,222,2000.0,SOSCOL,"",Arson,0.12,A,38.240467,-122.272917
2013,214,1400.0,DIGGES,"",Miscellaneous,0.1,A,37.501383,-122.41745
2013,252,1100.0,VALLEY,"",Miscellaneous,0.1,A,36.971883,-121.768983
2013,196,1500.0,LOCUST,"","Equipment Use",1.0,B,38.736283,-121.464367
2013,226,1600.0,BUCKEYE,"",Miscellaneous,0.1,A,37.03575,-122.082533
2013,186,1300.0,ELKHORN,"",Miscellaneous,0.1,A,36.799367,-121.721333
2013,187,1900.0,CHAPARRAL,"","Equipment Use",0.1,A,37.06585,-121.6651
2013,222,1500.0,REDWOOD,"",Missing/Undefined,0.1,A,38.334033,-122.371083
2013,186,100.0,"HWY 116  N FORESTVILLE","",Missing/Undefined,0.1,A,38.476533,-122.9238
2013,206,1900.0,BEAR,"",Miscellaneous,0.1,A,37.139233,-122.094583
2013,184,2000.0,"CANYON 2 RD  GUERNEVILLE","",Missing/Undefined,0.1,A,38.5206,-122.978133
2013,266,800.0,"HWY 236  / CHINA GRADE RD","",Miscellaneous,0.1,A,37.196,-122.194333
2013,221,1800.0,RINCON,"",Miscellaneous,0.5,B,37.029717,-122.045433
2013,184,2100.0,"WILD HORSE VALLEY RD / GR","",Children,0.5,B,38.291533,-122.2419
2013,207,2100.0,"PARK DR  BEN_LOMOND","",Missing/Undefined,0.5,B,37.079017,-122.084833
2013,216,1600.0,TIMMUS,"",Missing/Undefined,1.0,B,37.132083,-121.95285
2013,208,1700.0,PASS,"","Equipment Use",13.0,C,37.759833,-121.636333
2013,188,1500.0,"ALMADEN LAKE DR / WINFIEL","",Missing/Undefined,1.0,B,37.2392,-121.86925
2013,235,1700.0,SUNNYVALE,"",Miscellaneous,0.1,A,38.629267,-122.86125
2013,206,100.0,PAJARO,"",Miscellaneous,0.1,A,36.940983,-121.7725
2013,199,100.0,COLLEGE,"",Smoking,0.1,A,36.933067,-121.734283
2013,258,1300.0,SKYLINE,"",Miscellaneous,0.1,A,37.419067,-122.34205
2013,224,1300.0,ANGELA,"",Children,1.2,B,38.491433,-122.736633
2013,249,1100.0,ALPINE,"","Equipment Use",1.2,B,37.407583,-122.197417
2013,242,1800.0,12,"",Miscellaneous,1.0,B,38.38425,-122.517367
2013,237,2100.0,GRANT,"",Miscellaneous,1.0,B,37.734767,-121.610767
2013,251,1300.0,THURWACHTER,"",Arson,1.0,B,36.894433,-121.8004
2013,213,1700.0,OAT,"",Missing/Undefined,0.5,B,38.589367,-122.5774
2013,218,2100.0,"LAKEVIEW RD / RIVERSIDE R","",Miscellaneous,0.1,A,36.920333,-121.726
2013,234,1400.0,"HWY 129  / ROGGE LN","",Missing/Undefined,0.1,A,36.902483,-121.63635
2013,243,1400.0,CLOVERDALE,"",Arson,1.0,B,38.6816,-123.051667
2013,244,900.0,"PINE #1","",Arson,0.07,A,38.765583,-122.786133
2013,248,1400.0,HARBOR,"",Children,0.05,A,38.33175,-123.045583
2013,250,1000.0,"HWY 9   FELTON","",Miscellaneous,0.1,A,37.0459,-122.073517
2013,258,2100.0,"W BEACH RD / SAN ANDREAS","",Missing/Undefined,0.1,A,36.88335,-121.797033
2013,240,1800.0,"NB HWY 221  / STREBLOW DR","",Missing/Undefined,0.1,A,38.2701,-122.271817
2013,186,200.0,COLEMAN,"",Miscellaneous,0.1,A,38.413317,-122.973333
2013,194,2000.0,"SAN ANDREAS RD  WATSONVIL","",Missing/Undefined,0.1,A,36.905833,-121.820217
2013,243,200.0,DAVENPORT,"",Miscellaneous,0.1,A,37.0105,-122.193667
2013,215,1400.0,STEELE,"",Miscellaneous,0.1,A,38.505867,-122.201933
2013,207,1500.0,FLYNN,"","Equipment Use",1.0,B,37.737833,-121.621833
2013,184,1100.0,ARNOLD,"",Missing/Undefined,0.1,A,38.149467,-122.4518
2013,196,900.0,AROMAS,"",Miscellaneous,0.1,A,36.85985,-121.593367
2013,190,700.0,"WEST DR / SEQUOIA AV","","Debris Burning",0.1,A,37.098817,-122.0573
2013,191,1700.0,HENRY,"",Missing/Undefined,0.1,A,37.043933,-122.061117
2013,212,1600.0,MARTIN,"",Missing/Undefined,0.1,A,37.146567,-121.9871
2013,261,0.0,PESCADERO,"",Missing/Undefined,0.09,A,37.311717,-122.275983
2013,185,1300.0,AMIGAS,"",Children,11.0,C,38.233317,-122.335817
2013,196,1400.0,QUARRY,"",Missing/Undefined,1.0,B,37.473,-122.414333
2013,206,1700.0,RINCON,"",Missing/Undefined,1.0,B,37.017333,-122.062533
2013,222,1100.0,WEBB,"","Debris Burning",0.1,A,36.9665,-121.731067
2013,252,1900.0,"CREEKSIDE AV  ZAYANTE","",Smoking,0.1,A,37.0882,-122.0463
2013,230,600.0,LL1,"",Missing/Undefined,0.1,A,36.886017,-121.82775
2013,193,1400.0,LAKE,"",Miscellaneous,0.1,A,38.17405,-122.522283
2013,243,2100.0,"CASTROVILLE 2","","Debris Burning",0.1,A,36.781967,-121.692767
2013,262,900.0,RIVER,"",Arson,0.1,A,38.508333,-122.987017
2013,202,1400.0,"SILVERADO TRL  CALISTOGA","",Missing/Undefined,0.1,A,38.547933,-122.5126
2013,206,1500.0,"NAPA PIPE CO GREENWOOD_RA","","Equipment Use",0.1,A,38.2574,-122.278883
2013,258,2000.0,"AMERICAN CANYON RD  GREEN","",Missing/Undefined,0.1,A,38.165933,-122.211567
2013,251,200.0,"ALTAMONT PASS RD /W GRANT","",Miscellaneous,0.25,A,37.749417,-121.59935
2013,225,1400.0,"SILVERADO TRL / CONN CREE","",Miscellaneous,0.1,A,38.490417,-122.412183
2013,189,600.0,"I 680  / SUNOL BL","",Missing/Undefined,0.1,A,37.600833,-121.872833
2013,224,1800.0,VET,"",Missing/Undefined,1.0,B,38.396583,-122.36175
2013,256,600.0,WESTSIDE,"",Missing/Undefined,1.0,B,38.511083,-122.913983
2013,202,1400.0,PATTERSON,"",Missing/Undefined,1.0,B,37.719167,-121.536
2013,219,2200.0,"BLACK MOUNTAIN","",Arson,1.0,B,37.551017,-122.3761
2013,212,1200.0,LARKIN,"",Missing/Undefined,1.0,B,36.925917,-121.80215
2013,238,1400.0,HELLER,"",Arson,18.0,C,36.983233,-122.06945
2013,217,900.0,"HENRY COWELL CMPGRND KIOS","",Missing/Undefined,0.1,A,37.029933,-122.040233
2013,185,2100.0,BOWKER,"",Miscellaneous,0.1,A,36.94345,-121.788717
2013,224,1200.0,BASIN,"",Children,0.1,A,37.158467,-122.204783
2013,192,1400.0,STEVENS,"",Miscellaneous,0.1,A,37.29825,-122.07605
2013,187,1900.0,"GUADALUPE CANYON PKWY  SA","",Missing/Undefined,0.1,A,37.701217,-122.4495
2013,192,1800.0,"EDEN NUMBER 3","",Arson,0.1,A,36.972933,-122.127883
2013,190,1200.0,MONTICELLO,"","Debris Burning",0.1,A,38.514417,-122.09415
2013,240,1700.0,"HASSLER RD / EDMONDS RD","",Missing/Undefined,0.1,A,37.475383,-122.2818
2013,240,1700.0,VALLECITOS,"",Missing/Undefined,24.0,C,37.621117,-121.806217
2013,210,300.0,RANPORT,"",Miscellaneous,1.0,B,36.927,-121.8035
2013,192,1700.0,GEYSERVILLE,"",Missing/Undefined,1.0,B,38.717883,-122.92325
2013,221,1600.0,WINERY,"",Missing/Undefined,1.0,B,37.481783,-122.40315
2013,184,900.0,SPRING,"","Equipment Use",4.2,B,38.225867,-122.70165
2013,262,1500.0,WATERMILL,"",Missing/Undefined,0.18,A,37.759933,-121.907983
2013,241,600.0,GROVE,"",Miscellaneous,0.12,A,38.291867,-122.535183
2013,227,1500.0,SILVERADO,"","Equipment Use",0.1,A,38.53765,-122.457533
2013,188,1400.0,GRATON,"","Equipment Use",0.25,A,38.4092,-122.935667
2013,227,600.0,HOOVER,"",Missing/Undefined,0.25,A,37.056767,-121.94065
2013,182,1100.0,RAILROAD,"","Equipment Use",0.25,A,38.507033,-122.998967
2013,194,2200.0,"PLEASANTS VALLEY RD / FOO","",Children,0.1,A,38.368133,-122.023783
2013,188,1700.0,"EUCALYPTUS DR / DONALDSON","",Missing/Undefined,0.1,A,38.177767,-122.285667
2013,182,1500.0,CONCORD,"",Missing/Undefined,235.0,D,37.911167,-121.7345
2013,207,1300.0,LAKEVILLE,"","Equipment Use",158.0,D,38.18155,-122.5341
2013,212,1900.0,HAMILTON,"",Missing/Undefined,1.0,B,37.365083,-121.76385
2013,202,1600.0,"MARTIN 2","",Missing/Undefined,1.0,B,37.148167,-121.998683
2013,225,1900.0,COUNTY,"",Missing/Undefined,1.0,B,38.7193,-122.145233
2013,262,800.0,SUNSET,"",Missing/Undefined,1.0,B,38.506083,-122.93085
2013,223,1400.0,"BUENA VISTA AV  SAN_MARTI","",Missing/Undefined,0.1,A,37.04575,-121.570133
2013,186,1600.0,PASS,"",Smoking,0.25,A,37.725033,-121.5414
2013,229,2100.0,SUNSET,"",Missing/Undefined,0.1,A,36.886017,-121.82775
2013,201,1600.0,LOVERS,"",Miscellaneous,0.1,A,38.489667,-123.0055
2013,208,100.0,"","",Miscellaneous,0.1,A,37.6121,-121.819883
2013,183,1900.0,CANYON,"",Missing/Undefined,1.0,B,38.67155,-122.444667
2013,242,1100.0,STAGE,"",Miscellaneous,1.0,B,38.238567,-122.506117
2013,225,1800.0,MIDWAY,"",Miscellaneous,24.0,C,37.721883,-121.588867
2013,229,2100.0,HILL,"",Miscellaneous,1.0,B,38.3525,-122.537833
2013,187,1600.0,CONCORD,"",Missing/Undefined,0.1,A,37.953683,-121.950917
2013,196,1700.0,"HWY 236  / OAK AV","",Missing/Undefined,1.0,B,37.137767,-122.142333
2013,185,1000.0,GRANT,"",Miscellaneous,66.0,C,37.736883,-121.602167
2013,189,1500.0,JERROLD,"","Equipment Use",1.0,B,37.669133,-121.692233
2013,244,1000.0,"PINE #4","",Arson,1.0,B,38.764,-122.785167
2013,192,1700.0,EDEN,"",Arson,0.1,A,37.023967,-122.058683
2013,229,1000.0,"I 580  / GRANT LINE RD","",Missing/Undefined,0.25,A,37.742883,-121.562033
2013,245,1500.0,REDWOOD,"",Miscellaneous,0.25,A,37.2605,-122.095667
2013,231,1300.0,EMPIRE,"",Arson,0.25,A,37.055117,-122.102617
2013,190,500.0,"MANFRE RD  PAJARO_VALLEY","","Debris Burning",0.1,A,36.937333,-121.79785
2013,223,1300.0,WILLY,"",Missing/Undefined,0.1,A,38.236567,-122.519383
2013,185,2300.0,DEVILS,"",Missing/Undefined,0.1,A,37.58395,-122.508967
2013,183,1600.0,"CANADA RD  COYOTE_RES","",Missing/Undefined,1.0,B,37.011017,-121.504333
2013,225,1500.0,GARDEN,"",Arson,0.75,B,37.01265,-122.061467
2013,206,0.0,"OAK KNOLL","",Miscellaneous,0.03,A,38.36755,-122.304583
2013,196,1400.0,FREEDOM,"",Missing/Undefined,0.02,A,36.978333,-121.866667
2013,226,1600.0,WILLOW,"",Missing/Undefined,0.02,A,38.014083,-121.9986
2013,168,900.0,"","",Missing/Undefined,1.0,B,38.106094,-121.70094
2013,150,1700.0,MARSH,"","Equipment Use",33.0,C,37.878333,-121.751667
2013,143,1500.0,NAPA,"",Miscellaneous,1.0,B,38.261717,-122.39915
2013,146,1300.0,"","",Missing/Undefined,0.25,A,38.683692,-121.437034
2013,166,1600.0,"","",Missing/Undefined,0.1,A,38.083026,-122.507893
2013,129,300.0,FREEDOM,"",Missing/Undefined,0.1,A,36.94075,-121.774617
2013,172,2000.0,"","",Missing/Undefined,0.01,A,38.442728,-122.706697
2013,141,1000.0,BUCHLI,"","Debris Burning",0.5,B,38.227817,-122.333233
2013,126,1100.0,CALIFORNIA,"",Missing/Undefined,0.05,A,37.091767,-121.613833
2013,147,2300.0,"","",Missing/Undefined,2.0,B,37.780467,-121.486676
2013,121,800.0,"COLEMAN VALLEY RD  OCCIDE","","Debris Burning",1.0,B,38.410667,-122.975267
2013,177,1400.0,MIDDLE,"",Missing/Undefined,0.25,A,38.241617,-122.682217
2013,171,1400.0,"","",Missing/Undefined,5.0,B,38.656434,-121.484581
2013,164,1400.0,REDWOOD,"",Miscellaneous,1.0,B,38.577683,-122.842617
2013,147,200.0,"","",Missing/Undefined,0.01,A,37.773974,-121.975242
2013,144,1700.0,PLEASANTS,"",Miscellaneous,0.25,A,38.431283,-122.04995
2013,174,2300.0,"","",Missing/Undefined,3.0,B,38.623447,-121.467404
2013,117,1400.0,"","",Smoking,0.9,B,37.541949,-122.304484
2013,189,1400.0,CANYON,"",Miscellaneous,1.7,B,36.807067,-121.520433
2013,205,1700.0,HAGEN,"","Equipment Use",0.5,B,38.323583,-122.245817
2013,167,1600.0,SKYWAY,"",Missing/Undefined,37.0,C,38.046483,-122.237
2013,99,1300.0,"","",Smoking,0.01,A,37.420468,-122.149648
2013,149,2200.0,"","",Missing/Undefined,0.1,A,38.036243,-122.26021
2013,115,1700.0,"BRANCIFORTE DR  BRANCIFOR","",Smoking,0.1,A,37.0442,-121.984
2013,152,1700.0,"","",Miscellaneous,0.03,A,37.661514,-122.452135
2013,145,2100.0,"","",Missing/Undefined,0.01,A,37.458465,-121.908611
2013,146,1700.0,TWIN,"",Missing/Undefined,1.0,B,38.301417,-122.152217
2013,147,300.0,"VALLEY FORD FREESTONE RD","",Miscellaneous,0.1,A,38.350433,-122.916417
2013,163,1200.0,DRY,"",Missing/Undefined,5.0,B,38.7413,-122.624733
2013,124,1800.0,"GREEN VALLEY RD / GREENWO","",Missing/Undefined,0.1,A,38.462833,-122.941783
2013,146,1200.0,"","",Missing/Undefined,0.1,A,37.72193,-121.517074
2013,99,1600.0,"PARADISE 2","","Debris Burning",1.0,B,36.82515,-121.675683
2013,158,1300.0,MOON,"",Miscellaneous,1.0,B,38.3379,-122.485033
2013,171,1500.0,"FACENDINI LN  OCCIDENTAL","",Miscellaneous,0.5,B,38.409267,-122.935617
2013,155,1200.0,"PLEASURE 2","","Equipment Use",0.12,A,38.452367,-122.151867
2013,180,1700.0,MARINER,"",Missing/Undefined,0.25,A,36.97775,-121.862883
2013,135,500.0,MONTICELLO,"",Miscellaneous,0.5,B,38.440983,-122.20255
2013,134,1700.0,MONTICELLO,"",Miscellaneous,0.5,B,38.440983,-122.20255
2013,120,2400.0,"LAS POSADAS","",Missing/Undefined,0.5,B,38.551333,-122.422433
2013,125,1700.0,"PLEASANTS VALLEY RD  VACA","",Miscellaneous,0.1,A,38.492483,-122.02915
2013,172,2100.0,"","",Missing/Undefined,0.01,A,38.677442,-121.768245
2013,150,900.0,"","","Equipment Use",0.1,A,37.722847,-121.531571
2013,119,1400.0,CHALFANT,"",Miscellaneous,0.5,B,38.5452,-122.64475
2013,161,1900.0,13-14,"",Lightning,0.1,A,38.631833,-122.691467
2013,161,500.0,15-4,"",Miscellaneous,1.0,B,38.467267,-122.0498
2013,114,2100.0,HAZEL,"",Missing/Undefined,0.1,A,37.0065,-121.747567
2013,117,1700.0,"ROARING CAMP","",Miscellaneous,0.25,A,37.046183,-122.062983
2013,121,200.0,YELLOW,"",Miscellaneous,84.0,C,38.6423,-122.650717
2013,152,1300.0,"NB HWY 280  / BUNKER HILL","",Miscellaneous,1.0,B,37.519767,-122.3539
2013,173,1800.0,"","",Missing/Undefined,1.0,B,37.799982,-121.909825
2013,94,1800.0,AUSTIN,"",Miscellaneous,0.1,A,38.531633,-123.088267
2013,161,1600.0,13-13,"",Miscellaneous,0.1,A,38.611367,-122.724083
2013,153,600.0,"","",Miscellaneous,0.1,A,38.467468,-122.748335
2013,181,600.0,MORGAN,"",Missing/Undefined,0.1,A,37.7618,-121.777283
2013,139,2000.0,"SALMON CREEK RANGER STATI","","Debris Burning",0.5,B,38.352983,-122.980383
2013,163,1200.0,"","",Missing/Undefined,0.01,A,37.404434,-121.8979
2013,155,1800.0,ARNOLD,"","Equipment Use",3.0,B,38.168217,-122.475833
2013,136,900.0,"PETALUMA BL N/ OLD REDWOO","",Missing/Undefined,1.0,B,38.284283,-122.6862
2013,121,500.0,SUMMIT,"",Missing/Undefined,1.0,B,38.55335,-122.534483
2013,152,400.0,RANCHO,"",Missing/Undefined,1.0,B,36.962033,-121.8238
2013,120,2300.0,SILVERADO,"","Debris Burning",75.0,C,38.455917,-122.363483
2013,140,1400.0,"","",Smoking,0.01,A,38.458187,-122.634589
2013,158,100.0,"","",Missing/Undefined,0.01,A,37.773974,-121.975242
2013,131,100.0,"","","Debris Burning",0.01,A,38.320357,-122.310051
2013,97,1600.0,"","",Miscellaneous,0.02,A,37.80358,-121.990728
2013,180,1600.0,VALLECITOS,"",Miscellaneous,6.25,B,37.596883,-121.872867
2013,168,1500.0,"","",Missing/Undefined,20.0,C,38.254733,-122.682595
2013,161,1600.0,11-3,"",Lightning,0.12,A,38.4723,-122.988733
2013,121,100.0,HWY,"",Miscellaneous,0.5,B,38.61065,-122.656333
2013,166,1300.0,"","",Missing/Undefined,0.1,A,37.645758,-122.49121
2013,174,500.0,"","",Children,0.25,A,37.954918,-122.497505
2013,113,1300.0,"","",Missing/Undefined,0.1,A,38.500743,-121.43108
2013,160,1700.0,"","",Missing/Undefined,0.01,A,38.414372,-122.721419
2013,125,300.0,"","",Missing/Undefined,0.01,A,37.631962,-122.489196
2013,168,300.0,"","",Miscellaneous,0.01,A,38.298512,-122.29532
2013,129,400.0,"","",Arson,0.1,A,38.461308,-122.742975
2013,145,1300.0,FLYNN,"",Missing/Undefined,58.0,C,37.727533,-121.63765
2013,150,1800.0,"","",Missing/Undefined,0.1,A,37.386177,-122.17169
2013,125,800.0,HEATHER,"",Miscellaneous,0.5,B,37.26885,-122.121417
2013,150,1700.0,"","",Missing/Undefined,0.01,A,37.98938,-122.471731
2013,123,1700.0,SUNOL,"",Missing/Undefined,0.5,B,37.626733,-121.879667
2013,159,1000.0,VASCO,"",Smoking,241.0,D,37.771333,-121.7397
2013,119,1500.0,DUNES,"",Miscellaneous,0.5,B,36.869033,-121.820833
